batch,head,query_block,valid_key_blocks,naive_mismatch,oracle_crossing,actual_refinement,analytic_refinement,mean_error,mean_margin,mean_actual_bound,mean_analytic_bound
0,7,17,18,0.0,0.0,3.388888888888889,3.5555555555555554,1.2514656782150269,6.6079277992248535,16.425825119018555,27.88167953491211
0,7,18,19,0.05263157894736842,0.05263157894736842,3.210526315789474,3.3684210526315788,2.921865463256836,6.031095027923584,15.821464538574219,27.810684204101562
0,7,19,20,0.0,0.0,3.1,3.2,0.958025336265564,5.140355110168457,14.75023078918457,27.814172744750977
0,7,20,21,0.047619047619047616,0.047619047619047616,2.9523809523809526,3.0476190476190474,2.3778228759765625,4.571752071380615,15.038618087768555,28.23483657836914
0,7,21,22,0.09090909090909091,0.09090909090909091,2.772727272727273,2.909090909090909,1.9647071361541748,6.53214693069458,15.593432426452637,28.255998611450195
0,7,22,23,0.0,0.0,2.652173913043478,2.782608695652174,0.525705099105835,6.9081501960754395,16.0986385345459,28.38796615600586
0,7,23,24,0.08333333333333333,0.08333333333333333,2.5833333333333335,2.6666666666666665,2.5814781188964844,5.209134578704834,15.209365844726562,28.213659286499023
0,7,24,25,0.0,0.0,2.56,2.56,0.7876208424568176,5.284917831420898,16.061830520629883,28.56601333618164
0,7,25,26,0.038461538461538464,0.038461538461538464,2.3846153846153846,2.4615384615384617,0.6612120270729065,6.7895894050598145,15.695216178894043,28.695674896240234
0,7,26,27,0.037037037037037035,0.037037037037037035,2.3333333333333335,2.3703703703703702,1.1744203567504883,4.807495594024658,15.908177375793457,28.632333755493164
0,7,27,28,0.0,0.0,2.2857142857142856,2.2857142857142856,1.203737497329712,5.054798126220703,15.429222106933594,28.626379013061523
0,7,28,29,0.06896551724137931,0.06896551724137931,2.1379310344827585,2.206896551724138,2.8301212787628174,6.926319122314453,15.814374923706055,29.006811141967773
0,7,29,30,0.03333333333333333,0.03333333333333333,2.066666666666667,2.1333333333333333,0.9118087887763977,6.932924747467041,16.54808807373047,29.071813583374023
0,7,30,31,0.06451612903225806,0.06451612903225806,1.967741935483871,2.064516129032258,1.1789236068725586,7.689672946929932,16.44088363647461,29.147815704345703
0,7,31,32,0.0625,0.0625,1.9375,2.0,1.847607135772705,7.3481645584106445,16.424999237060547,28.96188735961914
