layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
12,16,0.9,local_window,0.8238636363636364,0.923828125,0.5941596031188965,0.612038254737854,0.9841271638870239,1.0000001192092896,0.4058404564857483,0.6093853712081909,1.3958722352981567,0.9573586583137512,0.8858291506767273,0.8116809129714966,1.675850510597229,9.654240608215332,20.048429489135742
12,16,0.9,random,0.8994859307359307,0.9497419084821429,0.08422187715768814,0.009819351136684418,0.2611098885536194,0.8754388093948364,0.9157781004905701,1.0784838199615479,1.527162790298462,0.39886274933815,0.0,1.5436097383499146,1.9980268478393555,22.587749481201172,26.145315170288086
12,32,0.0,dense,0.0,0.4990234375,1.0,1.0,1.0000001192092896,1.000000238418579,1.0976302089460432e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.0,0.0
12,32,0.5,mean_pooled_score,0.5882352941176471,0.8066580636160714,0.6018074750900269,0.6790840029716492,0.9605991244316101,0.9997811317443848,0.39819255471229553,0.5902678370475769,1.1840722560882568,0.845491886138916,0.0,0.6713851690292358,1.2649480104446411,9.802891731262207,24.80655860900879
12,32,0.5,oracle_block_mass,0.47058823529411764,0.7436174665178572,0.8990280032157898,0.94657301902771,0.999595582485199,1.0000001192092896,0.1009719967842102,0.12612293660640717,0.33615943789482117,0.9764471650123596,0.9634211659431458,0.2019439935684204,0.509523332118988,2.217543125152588,5.641623497009277
12,32,0.5,local_window,0.2647058823529411,0.6396484375,0.87424236536026,0.99824458360672,1.0000001192092896,1.0000001192092896,0.1257576197385788,0.20662379264831543,0.6956048607826233,0.9938897490501404,0.9858136177062988,0.2515152394771576,0.8573334813117981,3.113905191421509,10.865607261657715
12,32,0.5,random,0.49369747899159666,0.7464338030133928,0.5109201669692993,0.5224756002426147,0.9908463954925537,1.0,0.4890798032283783,0.5713066458702087,1.0715574026107788,0.7432882189750671,0.0,0.8933382034301758,1.8099652528762817,11.831324577331543,24.6663875579834
12,32,0.6,mean_pooled_score,0.6691176470588236,0.8492213657924107,0.5679885745048523,0.6206058263778687,0.9519760012626648,0.9996352791786194,0.4320113956928253,0.6514987349510193,1.3251690864562988,0.8386391401290894,0.0,0.7390227913856506,1.3841419219970703,10.577418327331543,24.808849334716797
12,32,0.6,oracle_block_mass,0.5514705882352942,0.7861807686941964,0.8731087446212769,0.9189984798431396,0.9994003772735596,1.0000001192092896,0.12689130008220673,0.15384407341480255,0.4074135720729828,0.970929741859436,0.9487909078598022,0.25378260016441345,0.6330638527870178,2.7844512462615967,6.9556708335876465
12,32,0.6,local_window,0.40441176470588236,0.7138671875,0.8343862891197205,0.9168431758880615,1.0,1.0000001192092896,0.16561365127563477,0.2660370469093323,0.8246480226516724,0.9922927021980286,0.9801319241523743,0.33122730255126953,1.004920482635498,4.058929920196533,12.489419937133789
12,32,0.6,random,0.5919117647058824,0.7963126046316964,0.42238086462020874,0.37006843090057373,0.9461323022842407,1.0,0.5776191353797913,0.6656316518783569,1.1295502185821533,0.6916769742965698,0.0,1.0436311960220337,1.8970882892608643,14.033589363098145,25.18953514099121
12,32,0.7,mean_pooled_score,0.7647058823529411,0.8970293317522321,0.4801192581653595,0.4876543879508972,0.93948894739151,0.99880051612854,0.5198807120323181,0.7236195206642151,1.3593974113464355,0.7740697860717773,0.0,0.852261483669281,1.5311827659606934,12.7095365524292,25.25661277770996
12,32,0.7,oracle_block_mass,0.6470588235294117,0.836151123046875,0.8172885775566101,0.8655058145523071,0.9990062713623047,1.0000001192092896,0.1827114373445511,0.2247934341430664,0.5427582859992981,0.9599512815475464,0.9069342017173767,0.3654228746891022,0.8655673265457153,4.061550617218018,9.642069816589355
12,32,0.7,local_window,0.5735294117647058,0.8037109375,0.7615670561790466,0.8350054025650024,1.0,1.0000001192092896,0.23843298852443695,0.3562776744365692,0.9713723659515381,0.9865341782569885,0.9629837870597839,0.4768659472465515,1.2509095668792725,5.757434844970703,15.258272171020508
12,32,0.7,random,0.6938025210084033,0.8476039341517857,0.32094457745552063,0.20215052366256714,0.8835728168487549,1.0,0.6790553331375122,0.7738004922866821,1.2119125127792358,0.6046433448791504,0.0,1.1973963975906372,1.955718994140625,16.596147537231445,25.667701721191406
