layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
12,8,0.7,oracle_block_mass,0.6855769230769231,0.84033203125,0.19716966152191162,0.0,0.8831994533538818,1.0,0.8028303384780884,0.8598422408103943,1.0219006538391113,0.23054620623588562,0.0,1.001866102218628,1.689473271369934,19.768400192260742,26.00321388244629
12,8,0.7,local_window,0.49759615384615385,0.744873046875,0.268876850605011,0.0,1.0,1.0000001192092896,0.7311232686042786,0.7521525621414185,1.0,0.2864817678928375,0.0,0.7845119833946228,1.0000001192092896,18.092540740966797,25.966449737548828
12,8,0.7,random,0.6964972527472528,0.8458775111607143,0.1574818193912506,0.0,0.6502683162689209,0.9995583295822144,0.8425182104110718,0.9102439880371094,1.102196216583252,0.2915123403072357,0.0,1.1328600645065308,1.8990424871444702,20.79690933227539,26.056081771850586
12,8,0.8,mean_pooled_score,0.8182692307692307,0.90771484375,0.09992744028568268,0.0,0.44447633624076843,0.9999999403953552,0.9000725746154785,0.9349678754806519,1.0,0.13321971893310547,0.0,1.0194531679153442,1.2971909046173096,22.23421287536621,26.144588470458984
12,8,0.8,oracle_block_mass,0.7875,0.89208984375,0.14035257697105408,0.0,0.5727113485336304,1.0,0.8596474528312683,0.9153332114219666,1.0174802541732788,0.17027463018894196,0.0,1.049372911453247,1.6693077087402344,21.17246437072754,26.07432746887207
12,8,0.8,local_window,0.6625,0.82861328125,0.18015830218791962,0.0,0.9999999403953552,1.0000001192092896,0.819841742515564,0.841800332069397,1.0,0.19819621741771698,0.0,0.8740584254264832,1.0000001192092896,20.274572372436523,26.054201126098633
12,8,0.8,random,0.7989354395604396,0.8978969029017857,0.1029006764292717,0.0,0.41565775871276855,0.9756314754486084,0.8970993757247925,0.9551801681518555,1.103240966796875,0.22526660561561584,0.0,1.1625021696090698,1.9224979877471924,22.158185958862305,26.142309188842773
12,8,0.85,mean_pooled_score,0.8658653846153846,0.931884765625,0.07420182973146439,0.0,0.2810741662979126,0.9897452592849731,0.9257981181144714,0.9556371569633484,1.0,0.10233354568481445,0.0,1.0325394868850708,1.2174571752548218,22.8740177154541,26.177427291870117
12,8,0.85,oracle_block_mass,0.8350961538461539,0.916259765625,0.11404918879270554,0.0,0.4523151218891144,1.0,0.8859507441520691,0.9396805167198181,1.010948657989502,0.13990110158920288,0.0,1.065567970275879,1.650577187538147,21.82724952697754,26.10443115234375
12,8,0.85,local_window,0.7403846153846154,0.8681640625,0.13963380455970764,0.0,0.8780024647712708,1.0000001192092896,0.8603662848472595,0.8824697136878967,1.0,0.1575983464717865,0.0,0.9140917658805847,1.0000001192092896,21.27524185180664,26.102256774902344
